timestamp,e2_node_id,ue_id,latency_seconds
2025-03-24 16:10:32,gnbd_001_001_00019b_0,0,0.005955219268798828
2025-03-24 16:10:37,gnbd_001_001_00019b_0,0,0.006046772003173828
2025-03-24 16:10:42,gnbd_001_001_00019b_0,0,0.004861354827880859
2025-03-24 16:10:47,gnbd_001_001_00019b_0,0,0.003574371337890625
2025-03-24 16:10:52,gnbd_001_001_00019b_0,0,0.0038700103759765625
2025-03-24 16:10:57,gnbd_001_001_00019b_0,0,0.0036592483520507812
2025-03-24 16:11:02,gnbd_001_001_00019b_0,0,0.004057407379150391
2025-03-24 16:11:07,gnbd_001_001_00019b_0,0,0.00532984733581543
2025-03-24 16:11:12,gnbd_001_001_00019b_0,0,0.009249210357666016
2025-03-24 16:11:17,gnbd_001_001_00019b_0,0,0.005024909973144531
2025-03-24 16:11:22,gnbd_001_001_00019b_0,0,0.0038170814514160156
2025-03-24 16:11:27,gnbd_001_001_00019b_0,0,0.004585742950439453
2025-03-24 16:11:32,gnbd_001_001_00019b_0,0,0.004030942916870117
2025-03-24 16:11:37,gnbd_001_001_00019b_0,0,0.002880573272705078
2025-03-24 16:11:42,gnbd_001_001_00019b_0,0,0.004515886306762695
2025-03-24 16:11:47,gnbd_001_001_00019b_0,0,0.004869937896728516
2025-03-24 16:11:52,gnbd_001_001_00019b_0,0,0.0019178390502929688
2025-03-24 16:11:57,gnbd_001_001_00019b_0,0,0.004697561264038086
2025-03-24 16:12:02,gnbd_001_001_00019b_0,0,0.0020914077758789062
2025-03-24 16:12:07,gnbd_001_001_00019b_0,0,0.00487971305847168
2025-03-24 16:12:12,gnbd_001_001_00019b_0,0,0.005098581314086914
2025-03-24 16:12:17,gnbd_001_001_00019b_0,0,0.005243539810180664
2025-03-24 16:12:22,gnbd_001_001_00019b_0,0,0.0046498775482177734
2025-03-24 16:12:27,gnbd_001_001_00019b_0,0,0.004746675491333008
2025-03-24 16:12:32,gnbd_001_001_00019b_0,0,0.0036783218383789062
2025-03-24 16:12:37,gnbd_001_001_00019b_0,0,0.004014492034912109
2025-03-24 16:12:42,gnbd_001_001_00019b_0,0,0.00243377685546875
2025-03-24 16:12:47,gnbd_001_001_00019b_0,0,0.0056536197662353516
2025-03-24 16:12:52,gnbd_001_001_00019b_0,0,0.004078388214111328
2025-03-24 16:12:57,gnbd_001_001_00019b_0,0,0.005151033401489258
2025-03-24 16:13:02,gnbd_001_001_00019b_0,0,0.003294706344604492
2025-03-24 16:13:07,gnbd_001_001_00019b_0,0,0.004284858703613281
2025-03-24 16:13:12,gnbd_001_001_00019b_0,0,0.0037920475006103516
2025-03-24 16:13:17,gnbd_001_001_00019b_0,0,0.004755735397338867
2025-03-24 16:13:22,gnbd_001_001_00019b_0,0,0.0037415027618408203
2025-03-24 16:13:27,gnbd_001_001_00019b_0,0,0.0032529830932617188
2025-03-24 16:13:32,gnbd_001_001_00019b_0,0,0.0034322738647460938
2025-03-24 16:13:37,gnbd_001_001_00019b_0,0,0.0031936168670654297
2025-03-24 16:13:42,gnbd_001_001_00019b_0,0,0.0035333633422851562
2025-03-24 16:13:47,gnbd_001_001_00019b_0,0,0.003974437713623047
2025-03-24 16:13:52,gnbd_001_001_00019b_0,0,0.004465818405151367
2025-03-24 16:13:57,gnbd_001_001_00019b_0,0,0.0036215782165527344
2025-03-24 16:14:02,gnbd_001_001_00019b_0,0,0.0038759708404541016
2025-03-24 16:14:07,gnbd_001_001_00019b_0,0,0.0038938522338867188
2025-03-24 16:14:12,gnbd_001_001_00019b_0,0,0.002827167510986328
2025-03-24 16:14:17,gnbd_001_001_00019b_0,0,0.0033943653106689453
2025-03-24 16:14:22,gnbd_001_001_00019b_0,0,0.003898143768310547
2025-03-24 16:14:27,gnbd_001_001_00019b_0,0,0.004859447479248047
2025-03-24 16:14:32,gnbd_001_001_00019b_0,0,0.0029327869415283203
2025-03-24 16:14:37,gnbd_001_001_00019b_0,0,0.0020008087158203125
2025-03-24 16:14:42,gnbd_001_001_00019b_0,0,0.0027942657470703125
2025-03-24 16:14:47,gnbd_001_001_00019b_0,0,0.0020897388458251953
2025-03-24 16:14:52,gnbd_001_001_00019b_0,0,0.0025756359100341797
2025-03-24 16:14:57,gnbd_001_001_00019b_0,0,0.004652261734008789
2025-03-24 16:15:02,gnbd_001_001_00019b_0,0,0.002454042434692383
2025-03-24 16:15:07,gnbd_001_001_00019b_0,0,0.003536701202392578
2025-03-24 16:15:12,gnbd_001_001_00019b_0,0,0.0036656856536865234
2025-03-24 16:15:17,gnbd_001_001_00019b_0,0,0.008095979690551758
2025-03-24 16:15:22,gnbd_001_001_00019b_0,0,0.005028963088989258
2025-03-24 16:15:27,gnbd_001_001_00019b_0,0,0.0038802623748779297
2025-03-24 16:15:32,gnbd_001_001_00019b_0,0,0.004320859909057617
2025-03-24 16:15:37,gnbd_001_001_00019b_0,0,0.005103588104248047
2025-03-24 16:15:43,gnbd_001_001_00019b_0,0,0.006205320358276367
2025-03-24 16:15:48,gnbd_001_001_00019b_0,0,0.004920005798339844
2025-03-24 16:15:53,gnbd_001_001_00019b_0,0,0.004044055938720703
2025-03-24 16:15:58,gnbd_001_001_00019b_0,0,0.0035228729248046875
2025-03-24 16:16:03,gnbd_001_001_00019b_0,0,0.004934549331665039
2025-03-24 16:16:08,gnbd_001_001_00019b_0,0,0.0041615962982177734
2025-03-24 16:16:13,gnbd_001_001_00019b_0,0,0.0017096996307373047
2025-03-24 16:16:18,gnbd_001_001_00019b_0,0,0.004269123077392578
2025-03-24 16:16:23,gnbd_001_001_00019b_0,0,0.002658367156982422
2025-03-24 16:16:28,gnbd_001_001_00019b_0,0,0.0051937103271484375
2025-03-24 16:16:33,gnbd_001_001_00019b_0,0,0.0020563602447509766
2025-03-24 16:16:38,gnbd_001_001_00019b_0,0,0.003739595413208008
2025-03-24 16:16:43,gnbd_001_001_00019b_0,0,0.0053098201751708984
2025-03-24 16:16:48,gnbd_001_001_00019b_0,0,0.003645658493041992
2025-03-24 16:16:53,gnbd_001_001_00019b_0,0,0.0020132064819335938
2025-03-24 16:16:58,gnbd_001_001_00019b_0,0,0.003947734832763672
